Iteration,Interval,Density
373000,14.5;15,0
373000,15;15.5,0
373000,15.5;16,0
374000,0;0.5,0
374000,0.5;1,6.82093
374000,1;1.5,196.917
374000,1.5;2,103.649
374000,2;2.5,115.562
374000,2.5;3,91.2955
374000,3;3.5,84.2895
374000,3.5;4,70.71
374000,4;4.5,64.2751
374000,4.5;5,57.3169
374000,5;5.5,51.1219
374000,5.5;6,45.8944
374000,6;6.5,40.4125
374000,6.5;7,35.4179
374000,7;7.5,30.8725
374000,7.5;8,25.2229
374000,8;8.5,20.6087
374000,8.5;9,15.5636
374000,9;9.5,10.8139
374000,9.5;10,7.00338
374000,10;10.5,4.48764
374000,10.5;11,2.51435
374000,11;11.5,1.43585
374000,11.5;12,0.668508
374000,12;12.5,0.31071
374000,12.5;13,0.123343
374000,13;13.5,0.0380703
374000,13.5;14,0.0109423
374000,14;14.5,0.00391846
374000,14.5;15,0.000731467
374000,15;15.5,0
374000,15.5;16,0
375000,0;0.5,0
375000,0.5;1,10.9135
375000,1;1.5,197.52
375000,1.5;2,104.113
375000,2;2.5,116.22
375000,2.5;3,91.0856
375000,3;3.5,85.1316
375000,3.5;4,72.8572
375000,4;4.5,64.7328
375000,4.5;5,57.7257
375000,5;5.5,51.6701
375000,5.5;6,45.8655
375000,6;6.5,40.8238
375000,6.5;7,35.2783
375000,7;7.5,30.703
375000,7.5;8,24.86
375000,8;8.5,20.6344
375000,8.5;9,15.1064
375000,9;9.5,10.8734
375000,9.5;10,6.8929
375000,10;10.5,4.37708
375000,10.5;11,2.49783
375000,11;11.5,1.39436
375000,11.5;12,0.668508
375000,12;12.5,0.319194
375000,12.5;13,0.109638
375000,13;13.5,0.0435089
375000,13.5;14,0.0159927
375000,14;14.5,0.00470216
375000,14.5;15,0.000731467
375000,15;15.5,0
375000,15.5;16,0
376000,0;0.5,0
376000,0.5;1,7.63944
376000,1;1.5,198.625
376000,1.5;2,103.081
376000,2;2.5,116.501
376000,2.5;3,91.2115
376000,3;3.5,84.7857
376000,3.5;4,72.5181
376000,4;4.5,65.7009
376000,4.5;5,57.1337
376000,5;5.5,51.9124
376000,5.5;6,45.4133
376000,6;6.5,40.783
376000,6.5;7,35.0793
376000,7;7.5,30.585
376000,7.5;8,25.2202
376000,8;8.5,20.5292
376000,8.5;9,15.3953
376000,9;9.5,10.7395
376000,9.5;10,6.8611
376000,10;10.5,4.38768
376000,10.5;11,2.46065
376000,11;11.5,1.43962
376000,11.5;12,0.680034
376000,12;12.5,0.332979
376000,12.5;13,0.124322
376000,13;13.5,0.0435089
376000,13.5;14,0.0168344
376000,14;14.5,0.00235108
376000,14.5;15,0.000731467
376000,15;15.5,0
376000,15.5;16,0
377000,0;0.5,0
377000,0.5;1,7.91227
377000,1;1.5,206.064
377000,1.5;2,105.042
377000,2;2.5,116.721
377000,2.5;3,90.5399
377000,3;3.5,85.5828
377000,3.5;4,71.5915
377000,4;4.5,64.5128
377000,4.5;5,56.3303
377000,5;5.5,50.5622
377000,5.5;6,44.9947
377000,6;6.5,39.8057
377000,6.5;7,35.3376
377000,7;7.5,30.4367
377000,7.5;8,25.7579
377000,8;8.5,20.6531
377000,8.5;9,15.7236
377000,9;9.5,10.8994
377000,9.5;10,7.13059
377000,10;10.5,4.30286
377000,10.5;11,2.66719
377000,11;11.5,1.3931
377000,11.5;12,0.729596
377000,12;12.5,0.292682
377000,12.5;13,0.131174
377000,13;13.5,0.0444153
377000,13.5;14,0.0101006
377000,14;14.5,0.00470216
377000,14.5;15,0.000731467
377000,15;15.5,0
377000,15.5;16,0
378000,0;0.5,0
378000,0.5;1,8.45795
378000,1;1.5,198.726
378000,1.5;2,105.249
378000,2;2.5,116.971
378000,2.5;3,91.6103
378000,3;3.5,85.8835
378000,3.5;4,72.4842
378000,4;4.5,64.4776
378000,4.5;5,57.4085
378000,5;5.5,50.5795
378000,5.5;6,44.913
378000,6;6.5,39.1419
378000,6.5;7,35.0967
378000,7;7.5,29.6739
378000,7.5;8,25.3897
378000,8;8.5,20.4217
378000,8.5;9,15.9252
378000,9;9.5,10.9701
378000,9.5;10,7.26617
378000,10;10.5,4.53459
378000,10.5;11,2.73191
378000,11;11.5,1.45094
378000,11.5;12,0.735359
378000,12;12.5,0.324496
378000,12.5;13,0.136069
378000,13;13.5,0.0362574
378000,13.5;14,0.0151509
378000,14;14.5,0.00156739
378000,14.5;15,0.00146293
378000,15;15.5,0
378000,15.5;16,0
379000,0;0.5,0
379000,0.5;1,11.1863
379000,1;1.5,200.535
379000,1.5;2,105.145
379000,2;2.5,114.748
379000,2.5;3,92.4498
379000,3;3.5,85.6128
379000,3.5;4,72.8233
379000,4;4.5,65.3753
379000,4.5;5,56.9575
379000,5;5.5,50.6026
379000,5.5;6,44.9659
379000,6;6.5,39.3944
379000,6.5;7,34.9291
379000,7;7.5,29.9191
379000,7.5;8,25.35
379000,8;8.5,20.6181
379000,8.5;9,15.4202
379000,9;9.5,11.1095
379000,9.5;10,7.072
379000,10;10.5,4.60275
379000,10.5;11,2.66857
379000,11;11.5,1.54272
379000,11.5;12,0.719223
379000,12;12.5,0.329798
379000,12.5;13,0.131174
379000,13;13.5,0.0435089
379000,13.5;14,0.00841719
379000,14;14.5,0.00470216
379000,14.5;15,0
379000,15;15.5,0
379000,15.5;16,0
380000,0;0.5,0
380000,0.5;1,8.73079
380000,1;1.5,201.54
380000,1.5;2,109.275
380000,2;2.5,116.689
380000,2.5;3,95.5559
380000,3;3.5,85.5677
380000,3.5;4,73.7387
380000,4;4.5,64.7504
380000,4.5;5,58.3952
380000,5;5.5,50.7296
380000,5.5;6,44.7831
380000,6;6.5,40.1152
380000,6.5;7,35.0443
380000,7;7.5,30.0099
380000,7.5;8,25.1778
380000,8;8.5,20.2768
380000,8.5;9,15.4534
380000,9;9.5,10.6483
380000,9.5;10,7.05359
380000,10;10.5,4.27409
380000,10.5;11,2.66582
380000,11;11.5,1.48866
380000,11.5;12,0.693866
380000,12;12.5,0.348886
380000,12.5;13,0.109638
380000,13;13.5,0.0534797
380000,13.5;14,0.0117841
380000,14;14.5,0.00391846
380000,14.5;15,0.00146293
380000,15;15.5,0
380000,15.5;16,0
381000,0;0.5,0
381000,0.5;1,10.095
381000,1;1.5,210.085
381000,1.5;2,107.417
381000,2;2.5,120.008
381000,2.5;3,93.835
381000,3;3.5,86.7858
381000,3.5;4,74.767
381000,4;4.5,65.9474
381000,4.5;5,57.5424
381000,5;5.5,50.643
381000,5.5;6,44.9082
381000,6;6.5,39.4392
381000,6.5;7,34.6568
381000,7;7.5,30.1703
381000,7.5;8,24.9447
381000,8;8.5,20.2698
381000,8.5;9,15.2581
381000,9;9.5,10.587
381000,9.5;10,7.13728
381000,10;10.5,4.44069
381000,10.5;11,2.68785
381000,11;11.5,1.43962
381000,11.5;12,0.745733
381000,12;12.5,0.340402
381000,12.5;13,0.112575
381000,13;13.5,0.0498539
381000,13.5;14,0.00673375
381000,14;14.5,0.00391846
381000,14.5;15,0.000731467
381000,15;15.5,0
381000,15.5;16,0
382000,0;0.5,0
382000,0.5;1,8.73079
382000,1;1.5,209.079
382000,1.5;2,105.765
382000,2;2.5,122.763
382000,2.5;3,94.0238
382000,3;3.5,88.0039
382000,3.5;4,75.0835
382000,4;4.5,67.3379
382000,4.5;5,58.6982
382000,5;5.5,51.22
382000,5.5;6,45.9521
382000,6;6.5,39.8342
382000,6.5;7,34.6498
382000,7;7.5,30.2036
382000,7.5;8,24.8202
382000,8;8.5,20.0407
382000,8.5;9,15.0004
382000,9;9.5,10.3322
382000,9.5;10,6.87616
382000,10;10.5,4.2135
382000,10.5;11,2.57081
382000,11;11.5,1.37927
382000,11.5;12,0.693866
382000,12;12.5,0.33404
382000,12.5;13,0.108659
382000,13;13.5,0.0444153
382000,13.5;14,0.0109423
382000,14;14.5,0.00235108
382000,14.5;15,0
382000,15;15.5,0
382000,15.5;16,0
383000,0;0.5,0
383000,0.5;1,9.5493
383000,1;1.5,203.149
383000,1.5;2,106.539
383000,2;2.5,117.284
383000,2.5;3,95.0312
383000,3;3.5,87.5377
383000,3.5;4,76.4961
383000,4;4.5,67.6988
383000,4.5;5,60.2346
383000,5;5.5,51.5085
383000,5.5;6,46.0291
383000,6;6.5,39.4921
383000,6.5;7,34.4438
383000,7;7.5,29.1897
383000,7.5;8,24.4812
383000,8;8.5,19.7976
383000,8.5;9,15.1189
383000,9;9.5,10.5219
383000,9.5;10,6.82427
383000,10;10.5,4.47098
383000,10.5;11,2.56117
383000,11;11.5,1.51632
383000,11.5;12,0.724986
383000,12;12.5,0.331919
383000,12.5;13,0.121385
383000,13;13.5,0.0571054
383000,13.5;14,0.0134675
383000,14;14.5,0.00470216
383000,14.5;15,0.000731467
383000,15;15.5,0
383000,15.5;16,0
384000,0;0.5,0
384000,0.5;1,8.73079
384000,1;1.5,206.868
384000,1.5;2,107.52
384000,2;2.5,121.699
384000,2.5;3,94.9263
384000,3;3.5,89.7183
384000,3.5;4,77.0272
384000,4;4.5,68.9486
384000,4.5;5,59.4382
384000,5;5.5,53.0375
384000,5.5;6,46.4043
384000,6;6.5,40.1803
384000,6.5;7,34.4124
384000,7;7.5,29.683
384000,7.5;8,24.4282
384000,8;8.5,19.496
384000,8.5;9,14.6991
384000,9;9.5,10.3601
384000,9.5;10,6.57989
384000,10;10.5,4.20442
384000,10.5;11,2.40006
384000,11;11.5,1.42328
384000,11.5;12,0.630473
384000,12;12.5,0.313891
384000,12.5;13,0.118448
384000,13;13.5,0.0371639
384000,13.5;14,0.0126258
384000,14;14.5,0.00470216
384000,14.5;15,0.000731467
384000,15;15.5,0
384000,15.5;16,0
385000,0;0.5,0
385000,0.5;1,10.095
385000,1;1.5,204.254
385000,1.5;2,107.055
385000,2;2.5,122.012
385000,2.5;3,93.9819
385000,3;3.5,88.6355
385000,3.5;4,74.8461
385000,4;4.5,68.1741
385000,4.5;5,58.8603
385000,5;5.5,52.726
385000,5.5;6,45.3604
385000,6;6.5,40.5916
385000,6.5;7,33.7106
385000,7;7.5,29.8888
385000,7.5;8,24.1395
385000,8;8.5,20.0033
385000,8.5;9,14.9464
385000,9;9.5,10.5442
385000,9.5;10,6.85608
385000,10;10.5,4.3589
385000,10.5;11,2.4937
385000,11;11.5,1.47609
385000,11.5;12,0.704239
385000,12;12.5,0.337221
385000,12.5;13,0.127259
385000,13;13.5,0.0380703
385000,13.5;14,0.0159927
385000,14;14.5,0.00470216
385000,14.5;15,0.000731467
385000,15;15.5,0
385000,15.5;16,0
386000,0;0.5,0
386000,0.5;1,7.63944
386000,1;1.5,207.572
386000,1.5;2,109.998
386000,2;2.5,122.168
386000,2.5;3,94.6115
386000,3;3.5,90.0642
386000,3.5;4,76.8577
386000,4;4.5,68.3765
386000,4.5;5,59.403
386000,5;5.5,52.7952
386000,5.5;6,45.8944
386000,6;6.5,39.9442
386000,6.5;7,34.9291
386000,7;7.5,29.4863
386000,7.5;8,24.6666
386000,8;8.5,19.5755
386000,8.5;9,14.8715
386000,9;9.5,10.1537
386000,9.5;10,6.69204
386000,10;10.5,4.10748
386000,10.5;11,2.50058
386000,11;11.5,1.36293
386000,11.5;12,0.669661
386000,12;12.5,0.31177
386000,12.5;13,0.104744
386000,13;13.5,0.0362574
386000,13.5;14,0.0109423
386000,14;14.5,0.00156739
386000,14.5;15,0
386000,15;15.5,0
386000,15.5;16,0
387000,0;0.5,0
387000,0.5;1,13.369
387000,1;1.5,210.386
387000,1.5;2,110.307
387000,2;2.5,123.045
387000,2.5;3,95.3251
387000,3;3.5,89.9739
387000,3.5;4,75.1739
387000,4;4.5,67.7428
387000,4.5;5,58.1979
387000,5;5.5,52.4259
387000,5.5;6,44.6291
387000,6;6.5,40.1885
387000,6.5;7,34.3635
387000,7;7.5,29.8041
387000,7.5;8,24.6533
387000,8;8.5,19.842
387000,8.5;9,14.8279
387000,9;9.5,10.2467
387000,9.5;10,6.86779
387000,10;10.5,4.25288
387000,10.5;11,2.61211
387000,11;11.5,1.4698
387000,11.5;12,0.722681
387000,12;12.5,0.330858
387000,12.5;13,0.132153
387000,13;13.5,0.041696
387000,13.5;14,0.0126258
387000,14;14.5,0.000783693
387000,14.5;15,0.000731467
387000,15;15.5,0
387000,15.5;16,0
388000,0;0.5,0
388000,0.5;1,9.27646
388000,1;1.5,207.169
388000,1.5;2,108.759
388000,2;2.5,123.984
388000,2.5;3,95.1362
388000,3;3.5,89.989
388000,3.5;4,76.2588
388000,4;4.5,67.998
388000,4.5;5,59.5016
388000,5;5.5,51.7451
388000,5.5;6,46.0579
388000,6;6.5,39.541
388000,6.5;7,34.4508
388000,7;7.5,29.3047
388000,7.5;8,24.4891
388000,8;8.5,19.6783
388000,8.5;9,14.9921
388000,9;9.5,10.2076
388000,9.5;10,6.84436
388000,10;10.5,4.25137
388000,10.5;11,2.55841
388000,11;11.5,1.43837
388000,11.5;12,0.706544
388000,12;12.5,0.351007
388000,12.5;13,0.128238
388000,13;13.5,0.0543861
388000,13.5;14,0.0117841
388000,14;14.5,0.00391846
388000,14.5;15,0.000731467
388000,15;15.5,0
388000,15.5;16,0
389000,0;0.5,0
389000,0.5;1,7.09376
389000,1;1.5,206.968
389000,1.5;2,112.785
389000,2;2.5,121.417
389000,2.5;3,97.3818
389000,3;3.5,90.3348
389000,3.5;4,77.2532
389000,4;4.5,69.2478
389000,4.5;5,59.6567
389000,5;5.5,52.5702
389000,5.5;6,45.6153
389000,6;6.5,40.2048
389000,6.5;7,33.7525
389000,7;7.5,28.9475
389000,7.5;8,24.264
389000,8;8.5,19.4422
389000,8.5;9,14.8238
389000,9;9.5,10.1946
389000,9.5;10,6.77406
389000,10;10.5,4.30589
389000,10.5;11,2.56254
389000,11;11.5,1.42202
389000,11.5;12,0.759564
389000,12;12.5,0.322375
389000,12.5;13,0.145858
389000,13;13.5,0.0371639
389000,13.5;14,0.0202012
389000,14;14.5,0.00156739
389000,14.5;15,0.00146293
389000,15;15.5,0
389000,15.5;16,0
390000,0;0.5,0
390000,0.5;1,9.00362
390000,1;1.5,210.286
390000,1.5;2,110.927
390000,2;2.5,122.513
390000,2.5;3,98.2633
390000,3;3.5,90.1995
390000,3.5;4,77.9426
390000,4;4.5,69.4678
390000,4.5;5,60.3967
390000,5;5.5,52.524
390000,5.5;6,46.0868
390000,6;6.5,39.7568
390000,6.5;7,34.4019
390000,7;7.5,29.2744
390000,7.5;8,23.9275
390000,8;8.5,19.4656
390000,8.5;9,14.4601
390000,9;9.5,10.2281
390000,9.5;10,6.54307
390000,10;10.5,4.24531
390000,10.5;11,2.535
390000,11;11.5,1.39939
390000,11.5;12,0.74458
390000,12;12.5,0.296924
390000,12.5;13,0.136069
390000,13;13.5,0.041696
390000,13.5;14,0.0143092
390000,14;14.5,0.00313477
390000,14.5;15,0.00146293
390000,15;15.5,0
390000,15.5;16,0
391000,0;0.5,0
391000,0.5;1,7.3666
391000,1;1.5,208.175
391000,1.5;2,112.578
391000,2;2.5,121.198
391000,2.5;3,97.8436
391000,3;3.5,89.1919
391000,3.5;4,75.6711
391000,4;4.5,68.7021
391000,4.5;5,58.6207
391000,5;5.5,52.3971
391000,5.5;6,45.8751
391000,6;6.5,39.7365
391000,6.5;7,34.7999
391000,7;7.5,29.1866
391000,7.5;8,24.2904
391000,8;8.5,19.5474
391000,8.5;9,14.6907
391000,9;9.5,10.2355
391000,9.5;10,6.74728
391000,10;10.5,4.26197
391000,10.5;11,2.67546
391000,11;11.5,1.47986
391000,11.5;12,0.767632
391000,12;12.5,0.33404
391000,12.5;13,0.137048
391000,13;13.5,0.0471346
391000,13.5;14,0.0159927
391000,14;14.5,0.00391846
391000,14.5;15,0.000731467
391000,15;15.5,0
391000,15.5;16,0
392000,0;0.5,0
392000,0.5;1,4.63823
392000,1;1.5,212.497
392000,1.5;2,108.81
392000,2;2.5,122.826
392000,2.5;3,96.8781
392000,3;3.5,90.5303
392000,3.5;4,78.033
392000,4;4.5,69.3622
392000,4.5;5,60.2487
392000,5;5.5,53.4934
392000,5.5;6,46.0339
392000,6;6.5,40.5916
392000,6.5;7,34.5451
392000,7;7.5,29.562
392000,7.5;8,23.9222
392000,8;8.5,19.2692
392000,8.5;9,14.273
392000,9;9.5,9.90635
392000,9.5;10,6.47611
392000,10;10.5,4.16049
392000,10.5;11,2.47855
392000,11;11.5,1.46226
392000,11.5;12,0.737664
392000,12;12.5,0.344644
392000,12.5;13,0.121385
392000,13;13.5,0.0480411
392000,13.5;14,0.0176761
392000,14;14.5,0.00235108
392000,14.5;15,0
392000,15;15.5,0
392000,15.5;16,0
393000,0;0.5,0
393000,0.5;1,6.82093
393000,1;1.5,213.301
393000,1.5;2,110.72
393000,2;2.5,123.671
393000,2.5;3,98.1374
393000,3;3.5,90.7258
393000,3.5;4,78.9258
393000,4;4.5,68.1301
393000,4.5;5,61.4679
393000,5;5.5,52.7317
393000,5.5;6,46.7314
393000,6;6.5,40.1844
393000,6.5;7,34.4962
393000,7;7.5,29.0686
393000,7.5;8,24.0441
393000,8;8.5,19.1056
393000,8.5;9,14.3853
393000,9;9.5,9.98631
393000,9.5;10,6.3941
393000,10;10.5,4.18776
393000,10.5;11,2.45789
393000,11;11.5,1.45597
393000,11.5;12,0.714612
393000,12;12.5,0.328738
393000,12.5;13,0.124322
393000,13;13.5,0.0534797
393000,13.5;14,0.0159927
393000,14;14.5,0.00548585
393000,14.5;15,0.000731467
393000,15;15.5,0
393000,15.5;16,0
394000,0;0.5,0
394000,0.5;1,7.09376
394000,1;1.5,214.306
394000,1.5;2,113.817
394000,2;2.5,122.982
394000,2.5;3,98.3473
394000,3;3.5,91.4627
394000,3.5;4,76.9029
394000,4;4.5,69.9695
394000,4.5;5,59.2973
394000,5;5.5,53.1356
394000,5.5;6,45.5095
394000,6;6.5,40.1681
394000,6.5;7,34.2378
394000,7;7.5,29.4802
394000,7.5;8,23.8852
394000,8;8.5,19.3674
394000,8.5;9,14.5099
394000,9;9.5,10.0626
394000,9.5;10,6.62006
394000,10;10.5,4.09991
394000,10.5;11,2.55566
394000,11;11.5,1.42831
394000,11.5;12,0.704239
394000,12;12.5,0.35737
394000,12.5;13,0.128238
394000,13;13.5,0.0552926
394000,13.5;14,0.0109423
394000,14;14.5,0.00548585
394000,14.5;15,0
394000,15;15.5,0
394000,15.5;16,0
395000,0;0.5,0
395000,0.5;1,7.09376
395000,1;1.5,214.206
395000,1.5;2,111.959
395000,2;2.5,124.673
395000,2.5;3,97.6547
395000,3;3.5,89.7634
395000,3.5;4,78.3833
395000,4;4.5,68.3853
395000,4.5;5,60.4812
395000,5;5.5,52.0105
395000,5.5;6,46.5053
395000,6;6.5,39.651
395000,6.5;7,34.9431
395000,7;7.5,29.1534
395000,7.5;8,24.1898
395000,8;8.5,19.2622
395000,8.5;9,14.7988
395000,9;9.5,10.0588
395000,9.5;10,6.57152
395000,10;10.5,4.12112
395000,10.5;11,2.55015
395000,11;11.5,1.38179
395000,11.5;12,0.667356
395000,12;12.5,0.304347
395000,12.5;13,0.113554
395000,13;13.5,0.0389767
395000,13.5;14,0.0101006
395000,14;14.5,0.00235108
395000,14.5;15,0
395000,15;15.5,0
395000,15.5;16,0
396000,0;0.5,0
396000,0.5;1,9.5493
396000,1;1.5,210.788
396000,1.5;2,110.875
396000,2;2.5,122.544
396000,2.5;3,97.9695
396000,3;3.5,88.0941
396000,3.5;4,77.7957
396000,4;4.5,67.3731
396000,4.5;5,59.8117
396000,5;5.5,51.9586
396000,5.5;6,45.7452
396000,6;6.5,39.6062
396000,6.5;7,34.6009
396000,7;7.5,29.4227
396000,7.5;8,24.2957
396000,8;8.5,19.51
396000,8.5;9,14.7219
396000,9;9.5,10.2374
396000,9.5;10,6.79917
396000,10;10.5,4.24834
396000,10.5;11,2.57631
396000,11;11.5,1.46854
396000,11.5;12,0.736512
396000,12;12.5,0.346765
396000,12.5;13,0.137048
396000,13;13.5,0.0426025
396000,13.5;14,0.0235681
396000,14;14.5,0.00391846
396000,14.5;15,0
396000,15;15.5,0
396000,15.5;16,0
397000,0;0.5,0
397000,0.5;1,4.91107
397000,1;1.5,214.909
397000,1.5;2,112.011
397000,2;2.5,123.734
397000,2.5;3,95.9337
397000,3;3.5,89.8536
397000,3.5;4,76.1684
397000,4;4.5,67.7252
397000,4.5;5,58.8956
397000,5;5.5,51.8432
397000,5.5;6,45.0332
397000,6;6.5,40.0663
397000,6.5;7,34.4368
397000,7;7.5,29.4621
397000,7.5;8,24.3858
397000,8;8.5,19.6152
397000,8.5;9,14.7531
397000,9;9.5,10.3248
397000,9.5;10,6.83432
397000,10;10.5,4.26803
397000,10.5;11,2.60248
397000,11;11.5,1.48614
397000,11.5;12,0.756106
397000,12;12.5,0.352067
397000,12.5;13,0.124322
397000,13;13.5,0.0534797
397000,13.5;14,0.0151509
397000,14;14.5,0.00391846
397000,14.5;15,0
397000,15;15.5,0
397000,15.5;16,0
398000,0;0.5,0
398000,0.5;1,6.82093
398000,1;1.5,214.608
398000,1.5;2,110.823
398000,2;2.5,123.922
398000,2.5;3,97.067
398000,3;3.5,89.8987
398000,3.5;4,76.4283
398000,4;4.5,67.8132
398000,4.5;5,58.8321
398000,5;5.5,52.2355
398000,5.5;6,45.7837
398000,6;6.5,39.8464
398000,6.5;7,34.161
398000,7;7.5,29.5862
398000,7.5;8,24.0335
398000,8;8.5,19.7391
398000,8.5;9,14.7635
398000,9;9.5,10.2541
398000,9.5;10,6.67028
398000,10;10.5,4.38465
398000,10.5;11,2.57631
398000,11;11.5,1.46728
398000,11.5;12,0.757259
398000,12;12.5,0.319194
398000,12.5;13,0.13509
398000,13;13.5,0.0444153
398000,13.5;14,0.0126258
398000,14;14.5,0.00313477
398000,14.5;15,0.000731467
398000,15;15.5,0
398000,15.5;16,0
399000,0;0.5,0
399000,0.5;1,6.00241
399000,1;1.5,215.312
399000,1.5;2,109.894
399000,2;2.5,126.802
399000,2.5;3,97.3818
399000,3;3.5,90.004
399000,3.5;4,76.643
399000,4;4.5,67.9804
399000,4.5;5,59.3607
399000,5;5.5,52.4259
399000,5.5;6,45.4614
399000,6;6.5,39.541
399000,6.5;7,34.4054
399000,7;7.5,29.4046
399000,7.5;8,24.4679
399000,8;8.5,19.4095
399000,8.5;9,14.5307
399000,9;9.5,10.2318
399000,9.5;10,6.66358
399000,10;10.5,4.25743
399000,10.5;11,2.63277
399000,11;11.5,1.46226
399000,11.5;12,0.750343
399000,12;12.5,0.347826
399000,12.5;13,0.137048
399000,13;13.5,0.0516668
399000,13.5;14,0.0151509
399000,14;14.5,0.00626954
399000,14.5;15,0.000731467
399000,15;15.5,0
399000,15.5;16,0
400000,0;0.5,0
400000,0.5;1,9.5493
400000,1;1.5,214.507
400000,1.5;2,115.314
400000,2;2.5,123.734
400000,2.5;3,99.6695
400000,3;3.5,89.4777
400000,3.5;4,76.9707
400000,4;4.5,68.2445
400000,4.5;5,59.1352
400000,5;5.5,51.797
400000,5.5;6,44.8937
400000,6;6.5,39.2722
400000,6.5;7,34.0737
400000,7;7.5,29.3804
400000,7.5;8,24.0256
400000,8;8.5,19.7157
400000,8.5;9,14.778
400000,9;9.5,10.3415
400000,9.5;10,6.74226
400000,10;10.5,4.33013
400000,10.5;11,2.62313
400000,11;11.5,1.50626
400000,11.5;12,0.743427
400000,12;12.5,0.363732
400000,12.5;13,0.145858
400000,13;13.5,0.0516668
400000,13.5;14,0.0151509
400000,14;14.5,0.00705324
400000,14.5;15,0
400000,15;15.5,0
400000,15.5;16,0
